"configuration","problem","model","data_file","time","run","objective","v_makespan","v_end_sum"
"chuffed_fixed_priority_col0","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t005-05.dzn","1.891","results_sat_all","","1099","3352"
"chuffed_fixed_fixedorder_col4","icaps21","../models/solve_sat.mzn:../models/pddl-print.mzn","icaps21/3Trains_2Stop_1Destination.dzn","0.567","results_sat_all","","21","56"
"cpsat_fixed_fixedorder_col1","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t008-01.dzn","0.861","results_sat_all","","1609","8247"
"cpsat_fixed_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t011-06.dzn","1.469","results_sat_all","","2346","19333"
"chuffed_fixed_fixedorder_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t016-03.dzn","2.492","results_sat_all","","3244","34454"
"cpsat_free_fixedorder_col1","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t001-02.dzn","0.512","results_sat_all","","334","334"
"cpotimizer_free_fixedorder_col2","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t003-04.dzn","0.535","results_sat_all","","907","1900"
"cpsat_fixed_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t001-04.dzn","0.71","results_sat_all","","205","205"
"chuffed_fixed_fixedorder_col1","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t022-03.dzn","8.653","results_sat_all","","4305","58484"
"chuffed_fixed_priorityrestart_col3","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t011-05.dzn","0.962","results_sat_all","","2038","15692"
"cpsat_free_fixedorder_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t040-02.dzn","48.013","results_sat_all","","8116","176185"
"chuffed_free_priority_col4","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t040-02.dzn","24.359","results_sat_all","","8032","173726"
"gurobi_free_fixedorder_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t021-02.dzn","23.59","results_sat_all","","4887","68361"
"gurobi_free_fixedorder_col0","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t006-04.dzn","0.711","results_sat_all","","1747","6178"
"chuffed_free_priority_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t002-02.dzn","0.443","results_sat_all","","557","948"
"chuffed_fixed_fixedorder_col4","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t006-02.dzn","0.665","results_sat_all","","1106","3088"
"chuffed_free_priority_col0","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t015-02.dzn","2.207","results_sat_all","","4256","53281"
"chuffed_fixed_priorityrestart_col4","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t018-06.dzn","8.683","results_sat_all","","2977","38409"
"chuffed_fixed_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t004-06.dzn","2.166","results_sat_all","","683","2049"
"cpsat_fixed_fixedorder_col1","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t015-01.dzn","4.759","results_sat_all","","2556","20200"
"chuffed_fixed_fixedorder_col4","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t012-03.dzn","1.594","results_sat_all","","2387","20242"
"chuffed_fixed_priority_col2","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t013-04.dzn","2.593","results_sat_all","","2696","18829"
"chuffed_free_priority_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t013-04.dzn","3.071","results_sat_all","","2696","18829"
"chuffed_fixed_priorityrestart_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t007-01.dzn","0.616","results_sat_all","","1590","8137"
"cpsat_free_fixedorder_col1","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t050-02.dzn","108.809","results_sat_all","","9977","274118"
"chuffed_fixed_priority_col4","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t007-05.dzn","0.55","results_sat_all","","1454","7137"
"chuffed_fixed_priorityrestart_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t007-04.dzn","1.078","results_sat_all","","1561","6779"
"cpsat_fixed_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t017-06.dzn","7.718","results_sat_all","","3389","46065"
"gurobi_free_fixedorder_col0","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t008-03.dzn","2.084","results_sat_all","","1770","8057"
"chuffed_fixed_priority_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t011-02.dzn","1.441","results_sat_all","","2315","16157"
"chuffed_fixed_priority_col2","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t013-05.dzn","1.793","results_sat_all","","2541","19185"
"chuffed_fixed_priorityrestart_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t009-01.dzn","0.915","results_sat_all","","1764","9081"
"chuffed_fixed_priorityrestart_col0","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t050-01.dzn","142.004","results_sat_all","","10209","313381"
"chuffed_free_priority_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t003-05.dzn","0.485","results_sat_all","","647","1372"
"chuffed_fixed_priority_col0","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t016-02.dzn","2.193","results_sat_all","","3262","32002"
"chuffed_free_priority_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t017-02.dzn","3.12","results_sat_all","","5104","77472"
"chuffed_fixed_fixedorder_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t040-02.dzn","26.002","results_sat_all","","8032","173544"
"chuffed_fixed_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t013-04.dzn","2.96","results_sat_all","","2696","18829"
"gurobi_free_fixedorder_col1","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t015-01.dzn","5.914","results_sat_all","","3480","27591"
"cpotimizer_free_fixedorder_col4","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t018-05.dzn","3.812","results_sat_all","","4770","64486"
"gurobi_free_fixedorder_col3","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t007-06.dzn","1.001","results_sat_all","","1811","10356"
"cpsat_fixed_fixedorder_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t012-02.dzn","1.964","results_sat_all","","2545","19082"
"cpsat_fixed_fixedorder_col1","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t040-01.dzn","65.443","results_sat_all","","8024","187947"
"chuffed_fixed_priorityrestart_col4","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t001-04.dzn","0.491","results_sat_all","","205","205"
"chuffed_fixed_priorityrestart_col0","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t016-04.dzn","4.996","results_sat_all","","3097","34864"
"chuffed_fixed_priorityrestart_col0","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t018-06.dzn","7.344","results_sat_all","","2977","38409"
"chuffed_fixed_fixedorder_col0","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t002-03.dzn","0.371","results_sat_all","","315","511"
"chuffed_free_priority_col4","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t018-06.dzn","41.1","results_sat_all","","4410","59700"
"cpsat_free_fixedorder_col4","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t002-06.dzn","0.808","results_sat_all","","533","1006"
"cpsat_fixed_fixedorder_col4","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t017-02.dzn","4.564","results_sat_all","","3498","39023"
"chuffed_fixed_priorityrestart_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t001-02.dzn","0.332","results_sat_all","","334","334"
"chuffed_free_priority_col0","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t035-03.dzn","98.447","results_sat_all","","10829","317759"
"gurobi_free_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t012-06.dzn","7.376","results_sat_all","","3337","25805"
"gurobi_free_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t015-06.dzn","9.952","results_sat_all","","3893","38350"
"cpotimizer_free_fixedorder_col0","icaps21","../models/solve_sat.mzn:../models/pddl-print.mzn","icaps21/3Trains_2Stop_1Destination.dzn","0.502","results_sat_all","","33","79"
"chuffed_fixed_fixedorder_col1","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t030-02.dzn","18.168","results_sat_all","","6266","104741"
"chuffed_fixed_priorityrestart_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t003-01.dzn","0.459","results_sat_all","","612","1493"
"chuffed_free_priority_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t005-01.dzn","0.489","results_sat_all","","914","3261"
"gurobi_free_fixedorder_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t010-03.dzn","1.713","results_sat_all","","2682","13343"
"chuffed_free_priority_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t016-01.dzn","3.002","results_sat_all","","4787","69576"
"chuffed_fixed_priorityrestart_col4","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t011-02.dzn","1.301","results_sat_all","","2315","16157"
"chuffed_free_priority_col4","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t025-01.dzn","31.178","results_sat_all","","5065","75112"
"chuffed_fixed_priority_col4","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t008-05.dzn","0.75","results_sat_all","","1580","4998"
"cpsat_fixed_fixedorder_col0","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t017-03.dzn","4.023","results_sat_all","","2613","29377"
"cpsat_fixed_fixedorder_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t010-01.dzn","2.423","results_sat_all","","2196","14957"
"chuffed_fixed_fixedorder_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t050-03.dzn","64.52","results_sat_all","","10078","315566"
"cpsat_free_fixedorder_col3","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t018-06.dzn","6.325","results_sat_all","","3353","48642"
"chuffed_fixed_priority_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t013-03.dzn","1.534","results_sat_all","","2721","22959"
"chuffed_fixed_priority_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t016-05.dzn","3.655","results_sat_all","","3013","29532"
"cpotimizer_free_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t001-04.dzn","0.414","results_sat_all","","205","205"
"cpsat_fixed_fixedorder_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t016-01.dzn","5.158","results_sat_all","","3379","37154"
"cpotimizer_free_fixedorder_col0","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t007-03.dzn","0.48","results_sat_all","","1604","7985"
"gurobi_free_fixedorder_col2","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t011-06.dzn","1.385","results_sat_all","","2357","19380"
"cpsat_fixed_fixedorder_col4","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t008-01.dzn","0.839","results_sat_all","","1609","8247"
"cpotimizer_free_fixedorder_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t002-01.dzn","0.381","results_sat_all","","479","750"
"cpotimizer_free_fixedorder_col1","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t006-03.dzn","134.565","results_sat_all","","1441","5182"
"chuffed_free_priority_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t030-02.dzn","19.477","results_sat_all","","9545","244831"
"cpsat_fixed_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t011-04.dzn","3.291","results_sat_all","","2204","16278"
"cpsat_free_fixedorder_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t017-03.dzn","5.123","results_sat_all","","2613","29856"
"gurobi_free_fixedorder_col0","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t009-04.dzn","1.911","results_sat_all","","1971","12846"
"chuffed_fixed_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t008-06.dzn","0.997","results_sat_all","","1605","7396"
"cpsat_free_fixedorder_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t017-01.dzn","5.949","results_sat_all","","3488","40057"
"chuffed_fixed_fixedorder_col1","rnd_new","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t004-04.dzn","1.258","results_sat_all","","680","1905"
"chuffed_fixed_fixedorder_col4","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t007-03.dzn","0.541","results_sat_all","","1579","5787"
"chuffed_fixed_priorityrestart_col0","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t008-03.dzn","1.073","results_sat_all","","1770","6762"
"cpsat_free_fixedorder_col3","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t003-01.dzn","0.556","results_sat_all","","612","1493"
"cpsat_fixed_fixedorder_col2","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t011-03.dzn","2.177","results_sat_all","","2193","13031"
"chuffed_fixed_priorityrestart_col0","rnd_large","../models/solve_sat.mzn:../models/pddl-print.mzn","cp2025/t005-03.dzn","1.139","results_sat_all","","969","3794"
